PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
80,18,weiblich,Angestellt,alleinlebend,Durlach,08:09,09:14,Weststadt,FH Karlsruhe,Erholung,1.9,Fahrrad,nein
80,18,weiblich,Angestellt,alleinlebend,Durlach,10:22,10:42,FH Karlsruhe,Schloss Karlsruhe,Arztbesuch,2.7,Fahrrad,nein
80,18,weiblich,Angestellt,alleinlebend,Durlach,11:42,11:56,Schloss Karlsruhe,Hbf,Heimweg,8.6,multimodal,ja
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,06:12,06:46,Durlach Zentrum,Wildparkstadion,Heimweg,3.0,Fahrrad,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,07:58,08:35,Wildparkstadion,Marktplatz,Einkaufen,7.8,ÖPNV,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,08:20,09:42,Marktplatz,Hbf,Arbeit,8.6,multimodal,ja
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,15:12,15:47,Hbf,ZKM,Arbeit,2.6,zu Fuß,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,23:58,00:23,ZKM,KIT Campus Süd,Arbeit,2.8,Auto,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,07:44,08:17,KIT Campus Süd,Hagsfeld,Arbeit,1.5,zu Fuß,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,16:56,17:17,Hagsfeld,Durlach Zentrum,Heimweg,5.6,ÖPNV,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,05:47,06:16,Durlach Zentrum,Wildparkstadion,Heimweg,1.7,zu Fuß,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,07:40,08:14,Wildparkstadion,FH Karlsruhe,Arbeit,8.5,multimodal,ja
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,15:39,16:23,FH Karlsruhe,ZKM,Heimweg,4.1,Fahrrad,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,18:21,18:57,ZKM,Städtisches Klinikum,Schule/Uni,3.8,Fahrrad,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,02:01,02:45,Städtisches Klinikum,Marktplatz,Arztbesuch,2.3,zu Fuß,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,03:21,03:46,Marktplatz,Hagsfeld,Arbeit,4.3,ÖPNV,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,08:08,08:43,Hagsfeld,Weststadt,Schule/Uni,3.3,Fahrrad,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,13:37,13:47,Weststadt,Durlach Zentrum,Heimweg,1.3,zu Fuß,nein
83,61,männlich,Angestellt,Familie mit Kindern,Mühlburg,06:58,07:40,Städtisches Klinikum,Durlach Zentrum,Sport,3.7,Fahrrad,nein
83,61,männlich,Angestellt,Familie mit Kindern,Mühlburg,08:53,09:57,Durlach Zentrum,Wildparkstadion,Sport,5.6,Auto,nein
83,61,männlich,Angestellt,Familie mit Kindern,Mühlburg,12:57,13:16,Wildparkstadion,FH Karlsruhe,Erholung,2.4,Fahrrad,nein
83,61,männlich,Angestellt,Familie mit Kindern,Mühlburg,15:56,16:19,FH Karlsruhe,Waldstadt Zentrum,Freizeit,3.3,Auto,nein
83,61,männlich,Angestellt,Familie mit Kindern,Mühlburg,17:31,18:09,Waldstadt Zentrum,Siemensallee,Arbeit,3.2,Fahrrad,nein
83,61,männlich,Angestellt,Familie mit Kindern,Mühlburg,22:43,23:12,Siemensallee,Städtisches Klinikum,Heimweg,1.4,zu Fuß,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,06:12,06:57,Waldstadt Zentrum,Hagsfeld,Schule/Uni,2.8,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,14:24,14:45,Hagsfeld,Marktplatz,Freizeit,2.3,E-Scooter,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,16:35,16:46,Marktplatz,Weststadt,Schule/Uni,4.3,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,00:36,01:13,Weststadt,Hbf,Einkaufen,4.8,Auto,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,01:56,02:23,Hbf,Europabad,Arbeit,4.2,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,06:55,07:11,Europabad,Rheinhafen,Schule/Uni,3.5,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,14:18,14:48,Rheinhafen,Städtisches Klinikum,Einkaufen,1.6,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,16:00,16:41,Städtisches Klinikum,Siemensallee,Heimweg,3.4,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Innenstadt,18:27,19:01,Siemensallee,Waldstadt Zentrum,Heimweg,4.6,Auto,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Südweststadt,06:08,06:23,Weststadt,Siemensallee,Heimweg,4.4,multimodal,ja
85,27,männlich,Schüler*in,Wohngemeinschaft,Südweststadt,08:24,07:52,Siemensallee,Hbf,Heimweg,2.9,Auto,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Südweststadt,09:15,09:33,Hbf,Waldstadt Zentrum,Arbeit,2.9,Fahrrad,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Südweststadt,18:08,18:29,Waldstadt Zentrum,Städtisches Klinikum,Heimweg,3.1,Fahrrad,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Südweststadt,19:16,19:37,Städtisches Klinikum,Weststadt,Heimweg,1.7,zu Fuß,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,06:22,07:03,Städtisches Klinikum,KIT Campus Süd,Sport,7.9,multimodal,ja
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,09:05,09:25,KIT Campus Süd,Wildparkstadion,Heimweg,1.4,multimodal,ja
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,10:32,10:44,Wildparkstadion,Hbf,Schule/Uni,1.7,zu Fuß,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,16:10,16:49,Hbf,Europabad,Erholung,2.2,zu Fuß,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,18:52,19:37,Europabad,Durlach Zentrum,Schule/Uni,3.2,Fahrrad,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,01:54,02:38,Durlach Zentrum,Rheinhafen,Schule/Uni,3.2,Fahrrad,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,06:59,07:37,Rheinhafen,Siemensallee,Sport,2.3,zu Fuß,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,08:50,09:15,Siemensallee,Rüppurrer Straße,Schule/Uni,8.9,multimodal,ja
86,31,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,16:13,16:28,Rüppurrer Straße,Städtisches Klinikum,Heimweg,9.1,multimodal,ja
87,53,divers,Selbstständig,alleinlebend,Mühlburg,06:50,07:27,Städtisches Klinikum,Rüppurrer Straße,Arbeit,1.9,Auto,nein
87,53,divers,Selbstständig,alleinlebend,Mühlburg,13:12,13:35,Rüppurrer Straße,Hagsfeld,Erholung,3.6,Fahrrad,nein
87,53,divers,Selbstständig,alleinlebend,Mühlburg,15:43,16:10,Hagsfeld,Siemensallee,Arbeit,2.0,zu Fuß,nein
87,53,divers,Selbstständig,alleinlebend,Mühlburg,22:39,23:07,Siemensallee,Städtisches Klinikum,Heimweg,2.3,zu Fuß,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Durlach,06:53,07:11,Rüppurrer Straße,Weststadt,Arbeit,2.6,Auto,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Durlach,12:25,12:55,Weststadt,KIT Campus Süd,Schule/Uni,2.6,zu Fuß,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Durlach,20:16,20:57,KIT Campus Süd,ZKM,Schule/Uni,5.3,ÖPNV,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Durlach,04:29,05:03,ZKM,Rüppurrer Straße,Heimweg,3.3,Fahrrad,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Durlach,06:44,06:54,Rheinhafen,Städtisches Klinikum,Schule/Uni,4.4,Fahrrad,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Durlach,11:41,12:20,Städtisches Klinikum,Schloss Karlsruhe,Schule/Uni,7.2,multimodal,ja
89,31,weiblich,Angestellt,Paar ohne Kinder,Durlach,16:52,17:36,Schloss Karlsruhe,Wildparkstadion,Arbeit,2.1,zu Fuß,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Durlach,23:24,00:05,Wildparkstadion,FH Karlsruhe,Erholung,6.8,ÖPNV,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Durlach,01:48,02:33,FH Karlsruhe,Rüppurrer Straße,Erholung,4.4,Auto,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Durlach,04:35,05:06,Rüppurrer Straße,Rheinhafen,Heimweg,2.7,zu Fuß,nein
90,46,männlich,Student*in,alleinlebend,Innenstadt,05:50,06:28,Weststadt,KIT Campus Süd,Sport,3.2,E-Scooter,nein
90,46,männlich,Student*in,alleinlebend,Innenstadt,08:22,08:44,KIT Campus Süd,Marktplatz,Arbeit,4.8,Fahrrad,nein
90,46,männlich,Student*in,alleinlebend,Innenstadt,15:18,15:38,Marktplatz,Weststadt,Heimweg,6.3,Auto,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,06:20,06:49,Städtisches Klinikum,ZKM,Heimweg,5.5,Auto,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,08:13,08:28,ZKM,Marktplatz,Einkaufen,2.1,Auto,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,08:21,09:30,Marktplatz,Schloss Karlsruhe,Sport,2.9,Fahrrad,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,12:14,12:31,Schloss Karlsruhe,Waldstadt Zentrum,Schule/Uni,5.2,ÖPNV,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,17:38,18:18,Waldstadt Zentrum,Hagsfeld,Heimweg,4.0,multimodal,ja
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,19:01,19:17,Hagsfeld,Hbf,Arbeit,7.2,ÖPNV,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,00:27,01:01,Hbf,KIT Campus Süd,Arbeit,7.1,ÖPNV,nein
91,40,weiblich,Student*in,Familie mit Kindern,Durlach,06:09,06:28,KIT Campus Süd,Städtisches Klinikum,Heimweg,3.6,Auto,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Knielingen,06:22,07:00,Städtisches Klinikum,Hagsfeld,Schule/Uni,2.5,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Knielingen,11:51,12:09,Hagsfeld,Europabad,Einkaufen,3.6,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Knielingen,13:03,13:35,Europabad,Waldstadt Zentrum,Heimweg,3.2,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Knielingen,14:22,14:47,Waldstadt Zentrum,Weststadt,Heimweg,1.6,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Knielingen,16:27,16:55,Weststadt,Hbf,Einkaufen,3.9,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Knielingen,18:19,18:48,Hbf,Städtisches Klinikum,Heimweg,1.6,zu Fuß,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,06:00,06:41,FH Karlsruhe,ZKM,Arbeit,2.1,Fahrrad,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,10:47,11:20,ZKM,Waldstadt Zentrum,Heimweg,2.7,Fahrrad,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,13:02,13:38,Waldstadt Zentrum,KIT Campus Süd,Schule/Uni,1.9,zu Fuß,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,21:39,21:53,KIT Campus Süd,Europabad,Schule/Uni,1.3,Auto,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,04:07,04:30,Europabad,Wildparkstadion,Freizeit,1.5,ÖPNV,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,07:11,07:46,Wildparkstadion,Durlach Zentrum,Erholung,5.8,ÖPNV,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,09:39,10:16,Durlach Zentrum,Marktplatz,Begleitung,2.3,Fahrrad,nein
93,28,divers,Selbstständig,alleinlebend,Mühlburg,10:45,11:04,Marktplatz,FH Karlsruhe,Heimweg,1.6,zu Fuß,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,06:00,06:13,ZKM,Rheinhafen,Heimweg,1.8,zu Fuß,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,06:57,07:36,Rheinhafen,Schloss Karlsruhe,Arbeit,2.2,Auto,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,13:05,13:22,Schloss Karlsruhe,Durlach Zentrum,Begleitung,1.9,ÖPNV,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,13:32,13:52,Durlach Zentrum,Siemensallee,Sport,4.0,ÖPNV,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,15:58,16:24,Siemensallee,Waldstadt Zentrum,Heimweg,1.3,zu Fuß,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,17:28,17:45,Waldstadt Zentrum,Marktplatz,Freizeit,2.4,multimodal,ja
94,34,männlich,Angestellt,alleinlebend,Mühlburg,20:28,21:05,Marktplatz,Hagsfeld,Einkaufen,1.8,ÖPNV,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,22:20,22:34,Hagsfeld,FH Karlsruhe,Begleitung,3.0,Fahrrad,nein
94,34,männlich,Angestellt,alleinlebend,Mühlburg,22:45,23:26,FH Karlsruhe,ZKM,Heimweg,3.4,ÖPNV,nein
95,33,männlich,Student*in,alleinlebend,Knielingen,05:44,06:08,Europabad,Weststadt,Heimweg,2.1,ÖPNV,nein
95,33,männlich,Student*in,alleinlebend,Knielingen,06:39,07:04,Weststadt,Siemensallee,Schule/Uni,2.7,Auto,nein
95,33,männlich,Student*in,alleinlebend,Knielingen,12:20,12:41,Siemensallee,Waldstadt Zentrum,Arbeit,4.5,Fahrrad,nein
95,33,männlich,Student*in,alleinlebend,Knielingen,21:24,22:00,Waldstadt Zentrum,Städtisches Klinikum,Sport,2.0,Fahrrad,nein
95,33,männlich,Student*in,alleinlebend,Knielingen,00:57,01:27,Städtisches Klinikum,Europabad,Heimweg,1.8,Auto,nein
96,18,männlich,Schüler*in,alleinlebend,Südweststadt,06:36,06:48,Marktplatz,Hbf,Sport,2.7,Auto,nein
96,18,männlich,Schüler*in,alleinlebend,Südweststadt,08:29,09:15,Hbf,Europabad,Schule/Uni,3.6,Auto,nein
96,18,männlich,Schüler*in,alleinlebend,Südweststadt,13:19,13:52,Europabad,Marktplatz,Heimweg,1.6,zu Fuß,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,05:49,05:59,Wildparkstadion,Hagsfeld,Sport,2.6,ÖPNV,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,08:21,08:40,Hagsfeld,Schloss Karlsruhe,Erholung,3.7,Fahrrad,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,08:33,10:14,Schloss Karlsruhe,Siemensallee,Begleitung,7.0,ÖPNV,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,10:31,11:07,Siemensallee,Weststadt,Einkaufen,2.2,multimodal,ja
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,11:46,12:13,Weststadt,Europabad,Heimweg,1.6,zu Fuß,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,13:49,14:25,Europabad,Rheinhafen,Arbeit,2.2,zu Fuß,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,19:08,19:24,Rheinhafen,Waldstadt Zentrum,Schule/Uni,5.9,ÖPNV,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Oststadt,02:45,02:59,Waldstadt Zentrum,Wildparkstadion,Heimweg,2.3,ÖPNV,nein
98,43,weiblich,Student*in,Wohngemeinschaft,Knielingen,06:20,06:50,Siemensallee,ZKM,Sport,2.7,Auto,nein
98,43,weiblich,Student*in,Wohngemeinschaft,Knielingen,08:06,08:21,ZKM,Rüppurrer Straße,Sport,6.2,ÖPNV,nein
98,43,weiblich,Student*in,Wohngemeinschaft,Knielingen,09:42,10:20,Rüppurrer Straße,Schloss Karlsruhe,Arbeit,1.9,zu Fuß,nein
98,43,weiblich,Student*in,Wohngemeinschaft,Knielingen,16:06,16:44,Schloss Karlsruhe,Siemensallee,Heimweg,2.1,Fahrrad,nein
99,39,männlich,Schüler*in,alleinlebend,Durlach,06:08,06:20,Schloss Karlsruhe,FH Karlsruhe,Arbeit,3.5,Fahrrad,nein
99,39,männlich,Schüler*in,alleinlebend,Durlach,11:35,11:50,FH Karlsruhe,Waldstadt Zentrum,Freizeit,2.6,zu Fuß,nein
99,39,männlich,Schüler*in,alleinlebend,Durlach,13:40,14:22,Waldstadt Zentrum,Schloss Karlsruhe,Heimweg,3.0,ÖPNV,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,06:41,07:26,FH Karlsruhe,Rüppurrer Straße,Einkaufen,4.4,ÖPNV,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,08:47,09:05,Rüppurrer Straße,Wildparkstadion,Schule/Uni,1.6,multimodal,ja
100,35,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,14:58,15:16,Wildparkstadion,FH Karlsruhe,Heimweg,1.5,zu Fuß,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,06:52,07:30,Rheinhafen,Weststadt,Einkaufen,2.4,E-Scooter,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,08:59,09:25,Weststadt,Rüppurrer Straße,Schule/Uni,2.6,E-Scooter,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,18:18,18:55,Rüppurrer Straße,Marktplatz,Arbeit,3.2,Fahrrad,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,23:10,23:44,Marktplatz,KIT Campus Süd,Schule/Uni,2.8,Auto,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,05:33,05:54,KIT Campus Süd,FH Karlsruhe,Schule/Uni,4.3,ÖPNV,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,11:10,11:22,FH Karlsruhe,Europabad,Sport,2.2,zu Fuß,nein
101,18,männlich,Rentner*in,alleinlebend,Durlach,13:44,14:12,Europabad,Rheinhafen,Heimweg,2.2,zu Fuß,nein
102,32,männlich,Student*in,Wohngemeinschaft,Grünwinkel,05:47,06:23,Hbf,ZKM,Erholung,2.6,E-Scooter,nein
102,32,männlich,Student*in,Wohngemeinschaft,Grünwinkel,08:30,08:55,ZKM,Durlach Zentrum,Einkaufen,8.0,multimodal,ja
102,32,männlich,Student*in,Wohngemeinschaft,Grünwinkel,09:49,10:21,Durlach Zentrum,Hbf,Heimweg,6.8,ÖPNV,nein
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,05:58,06:09,Waldstadt Zentrum,Durlach Zentrum,Einkaufen,4.3,Fahrrad,nein
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,06:42,07:22,Durlach Zentrum,ZKM,Heimweg,3.7,Fahrrad,nein
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,08:52,08:41,ZKM,Hbf,Freizeit,2.8,Fahrrad,nein
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,11:22,11:35,Hbf,KIT Campus Süd,Sport,9.3,multimodal,ja
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,13:48,14:22,KIT Campus Süd,Schloss Karlsruhe,Heimweg,2.8,E-Scooter,nein
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,15:14,15:35,Schloss Karlsruhe,Siemensallee,Schule/Uni,2.8,Auto,nein
103,34,weiblich,Schüler*in,alleinlebend,Südweststadt,22:38,22:49,Siemensallee,Waldstadt Zentrum,Heimweg,2.9,Fahrrad,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,06:32,06:44,Durlach Zentrum,Rüppurrer Straße,Freizeit,2.9,multimodal,ja
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,08:12,08:23,Rüppurrer Straße,FH Karlsruhe,Erholung,1.8,multimodal,ja
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,09:48,10:06,FH Karlsruhe,Wildparkstadion,Freizeit,2.0,Fahrrad,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,12:57,13:27,Wildparkstadion,Rheinhafen,Erholung,2.0,ÖPNV,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,15:57,16:16,Rheinhafen,ZKM,Erholung,2.6,zu Fuß,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,19:06,19:39,ZKM,Hbf,Heimweg,3.4,Fahrrad,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Knielingen,21:33,22:08,Hbf,Durlach Zentrum,Heimweg,3.4,Auto,nein
105,36,männlich,Angestellt,alleinlebend,Südweststadt,06:51,07:32,Schloss Karlsruhe,Städtisches Klinikum,Einkaufen,2.1,zu Fuß,nein
105,36,männlich,Angestellt,alleinlebend,Südweststadt,08:19,09:09,Städtisches Klinikum,Durlach Zentrum,Arztbesuch,2.8,Fahrrad,nein
105,36,männlich,Angestellt,alleinlebend,Südweststadt,10:25,10:53,Durlach Zentrum,FH Karlsruhe,Erholung,3.0,Fahrrad,nein
105,36,männlich,Angestellt,alleinlebend,Südweststadt,13:22,13:57,FH Karlsruhe,Schloss Karlsruhe,Heimweg,5.7,Auto,nein
106,45,männlich,Schüler*in,Paar ohne Kinder,Innenstadt,05:58,06:14,Waldstadt Zentrum,Weststadt,Schule/Uni,3.5,multimodal,ja
106,45,männlich,Schüler*in,Paar ohne Kinder,Innenstadt,10:53,11:18,Weststadt,FH Karlsruhe,Freizeit,3.6,ÖPNV,nein
106,45,männlich,Schüler*in,Paar ohne Kinder,Innenstadt,13:39,13:54,FH Karlsruhe,Siemensallee,Heimweg,7.3,multimodal,ja
106,45,männlich,Schüler*in,Paar ohne Kinder,Innenstadt,15:06,15:44,Siemensallee,Waldstadt Zentrum,Heimweg,2.6,multimodal,ja
107,67,männlich,Student*in,Wohngemeinschaft,Durlach,05:36,06:10,Rheinhafen,FH Karlsruhe,Schule/Uni,4.4,ÖPNV,nein
107,67,männlich,Student*in,Wohngemeinschaft,Durlach,11:35,12:11,FH Karlsruhe,Marktplatz,Arztbesuch,1.9,zu Fuß,nein
107,67,männlich,Student*in,Wohngemeinschaft,Durlach,13:15,13:49,Marktplatz,Städtisches Klinikum,Einkaufen,1.4,zu Fuß,nein
107,67,männlich,Student*in,Wohngemeinschaft,Durlach,15:14,15:38,Städtisches Klinikum,KIT Campus Süd,Sport,1.3,zu Fuß,nein
107,67,männlich,Student*in,Wohngemeinschaft,Durlach,18:26,18:38,KIT Campus Süd,Rheinhafen,Heimweg,2.2,Fahrrad,nein
108,41,weiblich,Angestellt,Wohngemeinschaft,Durlach,05:50,06:04,Waldstadt Zentrum,Hbf,Sport,5.9,Auto,nein
108,41,weiblich,Angestellt,Wohngemeinschaft,Durlach,07:15,07:46,Hbf,Durlach Zentrum,Arztbesuch,2.2,zu Fuß,nein
108,41,weiblich,Angestellt,Wohngemeinschaft,Durlach,08:17,08:54,Durlach Zentrum,Waldstadt Zentrum,Heimweg,2.8,Fahrrad,nein
109,43,weiblich,Angestellt,Familie mit Kindern,Neureut,05:54,06:30,Marktplatz,Hagsfeld,Arztbesuch,6.7,ÖPNV,nein
109,43,weiblich,Angestellt,Familie mit Kindern,Neureut,08:03,08:30,Hagsfeld,Schloss Karlsruhe,Heimweg,2.1,Fahrrad,nein
109,43,weiblich,Angestellt,Familie mit Kindern,Neureut,08:27,10:35,Schloss Karlsruhe,Europabad,Arztbesuch,2.6,Fahrrad,nein
109,43,weiblich,Angestellt,Familie mit Kindern,Neureut,11:10,11:38,Europabad,Marktplatz,Heimweg,2.5,zu Fuß,nein
110,38,männlich,Angestellt,alleinlebend,Grünwinkel,06:51,07:19,Europabad,KIT Campus Süd,Heimweg,6.0,multimodal,ja
110,38,männlich,Angestellt,alleinlebend,Grünwinkel,08:03,08:32,KIT Campus Süd,Hagsfeld,Arztbesuch,2.4,zu Fuß,nein
110,38,männlich,Angestellt,alleinlebend,Grünwinkel,08:24,09:33,Hagsfeld,Hbf,Erholung,4.5,ÖPNV,nein
110,38,männlich,Angestellt,alleinlebend,Grünwinkel,11:20,11:41,Hbf,Europabad,Heimweg,1.8,zu Fuß,nein
111,18,weiblich,Angestellt,alleinlebend,Grünwinkel,05:49,06:05,Wildparkstadion,Rüppurrer Straße,Arbeit,2.7,Auto,nein
111,18,weiblich,Angestellt,alleinlebend,Grünwinkel,14:42,15:18,Rüppurrer Straße,ZKM,Freizeit,5.1,Auto,nein
111,18,weiblich,Angestellt,alleinlebend,Grünwinkel,17:28,17:41,ZKM,Siemensallee,Erholung,4.3,Fahrrad,nein
111,18,weiblich,Angestellt,alleinlebend,Grünwinkel,19:34,20:18,Siemensallee,KIT Campus Süd,Arbeit,4.4,Fahrrad,nein
111,18,weiblich,Angestellt,alleinlebend,Grünwinkel,05:11,05:36,KIT Campus Süd,Wildparkstadion,Heimweg,1.8,zu Fuß,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,05:54,06:12,ZKM,Marktplatz,Einkaufen,1.3,Fahrrad,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,08:38,08:02,Marktplatz,FH Karlsruhe,Erholung,3.4,Fahrrad,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,08:24,10:05,FH Karlsruhe,Wildparkstadion,Freizeit,8.3,ÖPNV,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,12:16,12:51,Wildparkstadion,Hbf,Schule/Uni,7.4,ÖPNV,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,21:17,21:56,Hbf,Städtisches Klinikum,Heimweg,2.4,Auto,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,23:55,00:38,Städtisches Klinikum,Europabad,Einkaufen,2.7,Auto,nein
112,38,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,01:17,01:36,Europabad,ZKM,Heimweg,5.6,ÖPNV,nein
113,40,weiblich,Selbstständig,alleinlebend,Durlach,06:38,07:10,Europabad,FH Karlsruhe,Einkaufen,2.7,E-Scooter,nein
113,40,weiblich,Selbstständig,alleinlebend,Durlach,08:25,09:02,FH Karlsruhe,ZKM,Freizeit,3.0,Fahrrad,nein
113,40,weiblich,Selbstständig,alleinlebend,Durlach,10:20,10:55,ZKM,Europabad,Heimweg,3.3,Fahrrad,nein
114,76,weiblich,Angestellt,alleinlebend,Südweststadt,06:08,06:37,Wildparkstadion,KIT Campus Süd,Heimweg,2.6,Fahrrad,nein
