PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
74,62,männlich,Schüler*in,Paar ohne Kinder,Knielingen,15:00,15:23,Innenstadt-West,Innenstadt-Ost,Arbeit,5.0,ÖPNV,nein
74,62,männlich,Schüler*in,Paar ohne Kinder,Knielingen,21:49,22:31,Innenstadt-Ost,Durlach,Arztbesuch,2.7,multimodal,ja
74,62,männlich,Schüler*in,Paar ohne Kinder,Knielingen,23:35,00:19,Durlach,Oststadt,Arbeit,1.2,zu Fuß,nein
74,62,männlich,Schüler*in,Paar ohne Kinder,Knielingen,06:03,06:22,Oststadt,Weststadt,Arbeit,5.3,Auto,nein
74,62,männlich,Schüler*in,Paar ohne Kinder,Knielingen,10:55,11:24,Weststadt,Innenstadt-West,Sport,1.6,ÖPNV,nein
74,62,männlich,Schüler*in,Paar ohne Kinder,Knielingen,13:19,13:36,Innenstadt-West,Rüppurr,Heimweg,3.2,Fahrrad,nein
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,06:54,07:04,Innenstadt-Ost,Grötzingen,Arztbesuch,2.3,Fahrrad,nein
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,07:56,08:39,Grötzingen,Oststadt,Freizeit,1.8,Auto,nein
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,10:13,10:30,Oststadt,Innenstadt-Ost,Sport,4.3,ÖPNV,nein
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,12:37,12:51,Innenstadt-Ost,Neureut,Einkaufen,2.2,zu Fuß,nein
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,13:53,14:26,Neureut,Neureut,Freizeit,0.8,zu Fuß,nein
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,15:46,16:12,Neureut,Grünwinkel,Arbeit,2.9,multimodal,ja
75,18,divers,Angestellt,Wohngemeinschaft,Neureut,00:32,00:42,Grünwinkel,Innenstadt-Ost,Heimweg,1.6,zu Fuß,nein
76,51,männlich,Student*in,Wohngemeinschaft,Oststadt,05:34,06:10,Oberreut,Innenstadt-West,Begleitung,6.3,ÖPNV,nein
76,51,männlich,Student*in,Wohngemeinschaft,Oststadt,06:28,06:42,Innenstadt-West,Innenstadt-Ost,Heimweg,2.2,zu Fuß,nein
76,51,männlich,Student*in,Wohngemeinschaft,Oststadt,08:29,07:58,Innenstadt-Ost,Innenstadt-Ost,Arbeit,1.9,multimodal,ja
76,51,männlich,Student*in,Wohngemeinschaft,Oststadt,14:22,14:51,Innenstadt-Ost,Oberreut,Heimweg,2.3,E-Scooter,nein
77,40,weiblich,Schüler*in,alleinlebend,Innenstadt-Ost,05:55,06:24,Grötzingen,Weststadt,Schule/Uni,3.2,Fahrrad,nein
77,40,weiblich,Schüler*in,alleinlebend,Innenstadt-Ost,14:36,14:58,Weststadt,Mühlburg,Schule/Uni,2.3,zu Fuß,nein
77,40,weiblich,Schüler*in,alleinlebend,Innenstadt-Ost,19:01,19:37,Mühlburg,Neureut,Arbeit,7.8,multimodal,ja
77,40,weiblich,Schüler*in,alleinlebend,Innenstadt-Ost,23:41,00:12,Neureut,Weststadt,Einkaufen,4.1,Fahrrad,nein
77,40,weiblich,Schüler*in,alleinlebend,Innenstadt-Ost,00:48,01:11,Weststadt,Grötzingen,Heimweg,2.4,Fahrrad,nein
78,34,weiblich,Angestellt,Wohngemeinschaft,Knielingen,05:48,06:00,Innenstadt-Ost,Mühlburg,Arbeit,3.9,Fahrrad,nein
78,34,weiblich,Angestellt,Wohngemeinschaft,Knielingen,13:54,14:09,Mühlburg,Neureut,Schule/Uni,3.3,Fahrrad,nein
78,34,weiblich,Angestellt,Wohngemeinschaft,Knielingen,18:47,19:00,Neureut,Innenstadt-Ost,Heimweg,6.0,Auto,nein
79,40,männlich,Student*in,alleinlebend,Weststadt,06:03,06:33,Weststadt,Oststadt,Erholung,3.7,Fahrrad,nein
79,40,männlich,Student*in,alleinlebend,Weststadt,08:22,08:06,Oststadt,Innenstadt-West,Freizeit,3.1,Auto,nein
79,40,männlich,Student*in,alleinlebend,Weststadt,10:44,11:07,Innenstadt-West,Weststadt,Arbeit,1.7,Fahrrad,nein
79,40,männlich,Student*in,alleinlebend,Weststadt,16:27,16:56,Weststadt,Grötzingen,Arztbesuch,2.4,Fahrrad,nein
79,40,männlich,Student*in,alleinlebend,Weststadt,18:20,18:50,Grötzingen,Weststadt,Heimweg,3.0,Fahrrad,nein
80,18,weiblich,Angestellt,alleinlebend,Rüppurr,06:35,07:01,Knielingen,Oststadt,Freizeit,1.7,E-Scooter,nein
80,18,weiblich,Angestellt,alleinlebend,Rüppurr,08:58,09:43,Oststadt,Weststadt,Schule/Uni,1.4,Fahrrad,nein
80,18,weiblich,Angestellt,alleinlebend,Rüppurr,14:45,14:55,Weststadt,Innenstadt-West,Einkaufen,4.9,Auto,nein
80,18,weiblich,Angestellt,alleinlebend,Rüppurr,15:48,16:03,Innenstadt-West,Oststadt,Arbeit,2.6,Fahrrad,nein
80,18,weiblich,Angestellt,alleinlebend,Rüppurr,20:36,20:58,Oststadt,Knielingen,Schule/Uni,2.4,Fahrrad,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Innenstadt-West,06:29,07:06,Grünwinkel,Durlach,Einkaufen,2.7,Fahrrad,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Innenstadt-West,08:39,08:24,Durlach,Innenstadt-West,Heimweg,2.5,Fahrrad,nein
81,36,männlich,Angestellt,Wohngemeinschaft,Innenstadt-West,10:13,10:38,Innenstadt-West,Grünwinkel,Heimweg,4.2,Auto,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,05:37,05:55,Mühlburg,Neureut,Heimweg,8.8,multimodal,ja
82,44,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,08:58,07:45,Neureut,Grötzingen,Heimweg,4.0,Auto,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,08:57,10:09,Grötzingen,Oststadt,Arbeit,2.1,Fahrrad,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,16:32,16:45,Oststadt,Knielingen,Heimweg,3.7,Fahrrad,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,17:44,18:04,Knielingen,Innenstadt-West,Arbeit,3.4,Fahrrad,nein
82,44,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,22:32,22:56,Innenstadt-West,Mühlburg,Heimweg,9.2,multimodal,ja
83,61,männlich,Angestellt,Familie mit Kindern,Durlach,05:52,06:22,Grünwinkel,Grötzingen,Heimweg,6.0,multimodal,ja
83,61,männlich,Angestellt,Familie mit Kindern,Durlach,08:22,08:54,Grötzingen,Grünwinkel,Schule/Uni,1.7,zu Fuß,nein
83,61,männlich,Angestellt,Familie mit Kindern,Durlach,17:06,17:50,Grünwinkel,Weststadt,Erholung,1.1,zu Fuß,nein
83,61,männlich,Angestellt,Familie mit Kindern,Durlach,20:07,20:31,Weststadt,Weststadt,Schule/Uni,0.5,Fahrrad,nein
83,61,männlich,Angestellt,Familie mit Kindern,Durlach,02:14,02:32,Weststadt,Grünwinkel,Heimweg,2.0,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Rüppurr,05:32,05:51,Oberreut,Mühlburg,Heimweg,4.7,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Rüppurr,08:27,07:43,Mühlburg,Oststadt,Begleitung,1.8,Fahrrad,nein
84,31,weiblich,Angestellt,alleinlebend,Rüppurr,08:13,08:54,Oststadt,Oberreut,Heimweg,3.3,multimodal,ja
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,06:48,07:09,Innenstadt-West,Oststadt,Arbeit,6.7,multimodal,ja
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,16:02,16:37,Oststadt,Grünwinkel,Heimweg,5.0,ÖPNV,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,18:25,18:49,Grünwinkel,Innenstadt-Ost,Sport,2.5,zu Fuß,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,21:24,21:38,Innenstadt-Ost,Oststadt,Begleitung,1.7,zu Fuß,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,21:50,22:21,Oststadt,Oststadt,Arbeit,0.8,Auto,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,02:55,03:27,Oststadt,Innenstadt-Ost,Schule/Uni,2.1,zu Fuß,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,11:11,11:47,Innenstadt-Ost,Durlach,Schule/Uni,4.2,ÖPNV,nein
85,27,männlich,Schüler*in,Wohngemeinschaft,Mühlburg,20:26,21:00,Durlach,Innenstadt-West,Heimweg,2.4,Fahrrad,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,06:57,07:11,Mühlburg,Innenstadt-Ost,Schule/Uni,2.2,Fahrrad,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,12:04,12:18,Innenstadt-Ost,Weststadt,Schule/Uni,1.8,multimodal,ja
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,17:05,17:36,Weststadt,Neureut,Arbeit,2.7,zu Fuß,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,01:16,01:36,Neureut,Weststadt,Erholung,1.9,ÖPNV,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,03:02,03:24,Weststadt,Neureut,Erholung,5.4,Auto,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,04:57,05:25,Neureut,Innenstadt-Ost,Arztbesuch,2.5,Fahrrad,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,06:48,07:29,Innenstadt-Ost,Oststadt,Heimweg,1.0,zu Fuß,nein
86,31,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,09:23,10:03,Oststadt,Mühlburg,Heimweg,1.4,Fahrrad,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,06:07,06:24,Weststadt,Weststadt,Heimweg,1.2,E-Scooter,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,08:11,08:44,Weststadt,Neureut,Heimweg,4.0,ÖPNV,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,10:11,10:23,Neureut,Weststadt,Heimweg,3.5,Fahrrad,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,12:05,12:18,Weststadt,Innenstadt-Ost,Schule/Uni,2.0,Fahrrad,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,20:55,21:31,Innenstadt-Ost,Grünwinkel,Einkaufen,1.6,Auto,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,22:25,23:08,Grünwinkel,Neureut,Freizeit,2.5,zu Fuß,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,01:21,01:46,Neureut,Innenstadt-Ost,Einkaufen,2.0,zu Fuß,nein
87,53,divers,Selbstständig,alleinlebend,Oststadt,02:18,03:00,Innenstadt-Ost,Weststadt,Heimweg,5.2,ÖPNV,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,06:49,07:27,Grötzingen,Innenstadt-West,Heimweg,4.5,Fahrrad,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,08:38,08:25,Innenstadt-West,Weststadt,Schule/Uni,6.6,ÖPNV,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,14:37,15:07,Weststadt,Innenstadt-West,Heimweg,2.5,Fahrrad,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,16:47,17:17,Innenstadt-West,Mühlburg,Schule/Uni,5.6,Auto,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,02:17,03:00,Mühlburg,Innenstadt-West,Sport,2.6,ÖPNV,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,05:15,05:31,Innenstadt-West,Grünwinkel,Schule/Uni,2.6,zu Fuß,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,14:05,14:37,Grünwinkel,Neureut,Arbeit,2.8,Fahrrad,nein
88,44,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,22:39,22:51,Neureut,Grötzingen,Heimweg,2.3,Fahrrad,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,06:57,07:32,Rüppurr,Innenstadt-West,Sport,2.3,Fahrrad,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,09:06,09:39,Innenstadt-West,Oststadt,Arbeit,3.6,Fahrrad,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,14:29,14:53,Oststadt,Weststadt,Heimweg,4.6,multimodal,ja
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,16:16,16:31,Weststadt,Innenstadt-West,Einkaufen,5.0,ÖPNV,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,17:32,18:15,Innenstadt-West,Innenstadt-Ost,Erholung,1.9,zu Fuß,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,19:54,20:36,Innenstadt-Ost,Neureut,Schule/Uni,2.3,zu Fuß,nein
89,31,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,02:14,02:36,Neureut,Rüppurr,Heimweg,2.6,E-Scooter,nein
90,46,männlich,Student*in,alleinlebend,Knielingen,06:16,06:49,Oststadt,Mühlburg,Arbeit,2.1,zu Fuß,nein
90,46,männlich,Student*in,alleinlebend,Knielingen,11:04,11:29,Mühlburg,Neureut,Heimweg,2.1,zu Fuß,nein
90,46,männlich,Student*in,alleinlebend,Knielingen,12:59,13:44,Neureut,Oststadt,Heimweg,2.6,ÖPNV,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,06:58,07:32,Rüppurr,Innenstadt-Ost,Sport,6.5,ÖPNV,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,09:58,10:21,Innenstadt-Ost,Weststadt,Heimweg,2.2,zu Fuß,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,12:18,12:28,Weststadt,Innenstadt-West,Freizeit,6.5,multimodal,ja
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,13:29,13:53,Innenstadt-West,Oststadt,Einkaufen,6.7,ÖPNV,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,14:40,15:17,Oststadt,Rüppurr,Begleitung,2.2,Fahrrad,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,15:36,16:19,Rüppurr,Innenstadt-Ost,Einkaufen,5.5,Auto,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,17:42,18:15,Innenstadt-Ost,Neureut,Erholung,2.7,Fahrrad,nein
91,40,weiblich,Student*in,Familie mit Kindern,Neureut,19:28,20:08,Neureut,Rüppurr,Heimweg,5.5,Auto,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Oberreut,06:05,06:34,Oberreut,Neureut,Arbeit,4.4,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Oberreut,14:00,14:30,Neureut,Innenstadt-Ost,Sport,4.5,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Oberreut,16:03,16:39,Innenstadt-Ost,Innenstadt-Ost,Heimweg,1.4,Fahrrad,nein
92,53,männlich,Schüler*in,Wohngemeinschaft,Oberreut,18:22,18:44,Innenstadt-Ost,Innenstadt-West,Heimweg,6.8,multimodal,ja
92,53,männlich,Schüler*in,Wohngemeinschaft,Oberreut,20:14,20:46,Innenstadt-West,Oberreut,Heimweg,5.6,Auto,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,05:53,06:11,Mühlburg,Grötzingen,Arbeit,4.1,Fahrrad,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,11:44,12:15,Grötzingen,Innenstadt-West,Einkaufen,6.4,ÖPNV,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,13:04,13:40,Innenstadt-West,Rüppurr,Schule/Uni,1.9,zu Fuß,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,21:37,21:54,Rüppurr,Innenstadt-Ost,Erholung,3.0,ÖPNV,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,23:09,23:43,Innenstadt-Ost,Weststadt,Arbeit,4.9,Auto,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,04:53,05:15,Weststadt,Neureut,Arbeit,2.8,zu Fuß,nein
93,28,divers,Selbstständig,alleinlebend,Oberreut,10:28,10:58,Neureut,Mühlburg,Heimweg,2.4,zu Fuß,nein
94,34,männlich,Angestellt,alleinlebend,Innenstadt-West,06:12,06:42,Durlach,Innenstadt-Ost,Schule/Uni,3.0,ÖPNV,nein
94,34,männlich,Angestellt,alleinlebend,Innenstadt-West,12:08,12:28,Innenstadt-Ost,Innenstadt-Ost,Einkaufen,0.7,Fahrrad,nein
94,34,männlich,Angestellt,alleinlebend,Innenstadt-West,13:25,14:02,Innenstadt-Ost,Weststadt,Heimweg,1.7,Fahrrad,nein
94,34,männlich,Angestellt,alleinlebend,Innenstadt-West,14:57,15:30,Weststadt,Rüppurr,Erholung,2.4,zu Fuß,nein
94,34,männlich,Angestellt,alleinlebend,Innenstadt-West,16:32,16:42,Rüppurr,Innenstadt-Ost,Arbeit,3.5,Fahrrad,nein
94,34,männlich,Angestellt,alleinlebend,Innenstadt-West,23:21,23:39,Innenstadt-Ost,Durlach,Heimweg,4.9,multimodal,ja
95,33,männlich,Student*in,alleinlebend,Neureut,05:38,06:06,Oststadt,Neureut,Schule/Uni,4.4,multimodal,ja
95,33,männlich,Student*in,alleinlebend,Neureut,11:14,11:45,Neureut,Knielingen,Begleitung,2.8,ÖPNV,nein
95,33,männlich,Student*in,alleinlebend,Neureut,12:07,12:18,Knielingen,Innenstadt-West,Einkaufen,1.5,ÖPNV,nein
95,33,männlich,Student*in,alleinlebend,Neureut,13:20,13:40,Innenstadt-West,Oststadt,Heimweg,3.0,Fahrrad,nein
96,18,männlich,Schüler*in,alleinlebend,Innenstadt-Ost,06:51,07:04,Grünwinkel,Innenstadt-Ost,Freizeit,2.3,zu Fuß,nein
96,18,männlich,Schüler*in,alleinlebend,Innenstadt-Ost,08:44,08:19,Innenstadt-Ost,Weststadt,Einkaufen,1.9,E-Scooter,nein
96,18,männlich,Schüler*in,alleinlebend,Innenstadt-Ost,08:58,09:21,Weststadt,Innenstadt-Ost,Schule/Uni,2.4,E-Scooter,nein
96,18,männlich,Schüler*in,alleinlebend,Innenstadt-Ost,15:39,15:57,Innenstadt-Ost,Innenstadt-Ost,Arbeit,1.3,Fahrrad,nein
96,18,männlich,Schüler*in,alleinlebend,Innenstadt-Ost,20:57,21:25,Innenstadt-Ost,Innenstadt-Ost,Schule/Uni,1.2,Auto,nein
96,18,männlich,Schüler*in,alleinlebend,Innenstadt-Ost,03:07,03:33,Innenstadt-Ost,Grünwinkel,Heimweg,4.7,Fahrrad,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,06:22,07:07,Rüppurr,Innenstadt-Ost,Erholung,3.2,Fahrrad,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,08:37,08:47,Innenstadt-Ost,Innenstadt-Ost,Arbeit,1.9,zu Fuß,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,16:59,17:18,Innenstadt-Ost,Mühlburg,Erholung,2.2,E-Scooter,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,20:13,20:39,Mühlburg,Weststadt,Einkaufen,4.7,multimodal,ja
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,21:38,21:51,Weststadt,Innenstadt-West,Einkaufen,7.9,ÖPNV,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,22:44,23:14,Innenstadt-West,Innenstadt-Ost,Sport,4.6,Auto,nein
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,00:19,00:29,Innenstadt-Ost,Oberreut,Sport,4.4,multimodal,ja
97,43,männlich,Rentner*in,Wohngemeinschaft,Rüppurr,03:23,04:01,Oberreut,Rüppurr,Heimweg,3.1,Fahrrad,nein
98,43,weiblich,Student*in,Wohngemeinschaft,Grötzingen,06:17,06:34,Innenstadt-West,Weststadt,Sport,4.3,multimodal,ja
98,43,weiblich,Student*in,Wohngemeinschaft,Grötzingen,08:46,10:02,Weststadt,Oberreut,Heimweg,2.6,E-Scooter,nein
98,43,weiblich,Student*in,Wohngemeinschaft,Grötzingen,10:39,10:59,Oberreut,Innenstadt-West,Heimweg,3.4,Fahrrad,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,06:42,07:16,Durlach,Grünwinkel,Heimweg,2.8,Fahrrad,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,08:41,08:42,Grünwinkel,Innenstadt-West,Freizeit,5.6,multimodal,ja
99,39,männlich,Schüler*in,alleinlebend,Knielingen,10:22,10:32,Innenstadt-West,Oberreut,Erholung,7.4,multimodal,ja
99,39,männlich,Schüler*in,alleinlebend,Knielingen,13:04,13:28,Oberreut,Oberreut,Freizeit,1.8,Fahrrad,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,15:34,16:17,Oberreut,Neureut,Erholung,5.4,ÖPNV,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,17:48,18:28,Neureut,Weststadt,Erholung,1.6,zu Fuß,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,21:22,21:35,Weststadt,Innenstadt-West,Heimweg,2.9,Fahrrad,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,23:08,23:28,Innenstadt-West,Weststadt,Heimweg,3.6,ÖPNV,nein
99,39,männlich,Schüler*in,alleinlebend,Knielingen,00:33,00:46,Weststadt,Durlach,Heimweg,2.0,zu Fuß,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Durlach,06:00,06:38,Mühlburg,Weststadt,Arztbesuch,2.0,Fahrrad,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Durlach,07:39,07:50,Weststadt,Weststadt,Erholung,0.6,Fahrrad,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Durlach,10:35,10:50,Weststadt,Grünwinkel,Heimweg,4.2,Fahrrad,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Durlach,12:31,12:54,Grünwinkel,Weststadt,Arbeit,5.2,multimodal,ja
100,35,weiblich,Schüler*in,Wohngemeinschaft,Durlach,17:21,17:45,Weststadt,Rüppurr,Erholung,4.6,Auto,nein
100,35,weiblich,Schüler*in,Wohngemeinschaft,Durlach,19:45,20:18,Rüppurr,Mühlburg,Heimweg,2.9,multimodal,ja
101,18,männlich,Rentner*in,alleinlebend,Oberreut,05:30,05:58,Grötzingen,Oststadt,Freizeit,2.2,Fahrrad,nein
101,18,männlich,Rentner*in,alleinlebend,Oberreut,08:59,08:00,Oststadt,Weststadt,Erholung,1.5,zu Fuß,nein
101,18,männlich,Rentner*in,alleinlebend,Oberreut,10:49,11:24,Weststadt,Innenstadt-West,Arztbesuch,2.8,ÖPNV,nein
101,18,männlich,Rentner*in,alleinlebend,Oberreut,12:20,12:32,Innenstadt-West,Grötzingen,Heimweg,2.8,zu Fuß,nein
102,32,männlich,Student*in,Wohngemeinschaft,Grünwinkel,06:27,07:09,Grünwinkel,Weststadt,Sport,1.4,zu Fuß,nein
102,32,männlich,Student*in,Wohngemeinschaft,Grünwinkel,09:19,09:56,Weststadt,Knielingen,Schule/Uni,4.3,Fahrrad,nein
102,32,männlich,Student*in,Wohngemeinschaft,Grünwinkel,18:52,19:13,Knielingen,Grünwinkel,Heimweg,2.7,Auto,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,06:46,07:28,Knielingen,Durlach,Arztbesuch,2.9,zu Fuß,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,08:26,09:11,Durlach,Oststadt,Sport,2.7,zu Fuß,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,11:28,12:10,Oststadt,Neureut,Einkaufen,5.5,Auto,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,13:39,14:24,Neureut,Innenstadt-West,Sport,1.7,zu Fuß,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,16:51,17:23,Innenstadt-West,Oststadt,Sport,2.8,zu Fuß,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,18:45,19:27,Oststadt,Oststadt,Heimweg,1.6,multimodal,ja
103,34,weiblich,Schüler*in,alleinlebend,Durlach,20:42,21:27,Oststadt,Neureut,Arztbesuch,2.8,zu Fuß,nein
103,34,weiblich,Schüler*in,alleinlebend,Durlach,22:40,23:24,Neureut,Knielingen,Heimweg,6.9,ÖPNV,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,05:43,05:56,Durlach,Innenstadt-West,Einkaufen,1.8,zu Fuß,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,06:44,07:10,Innenstadt-West,Innenstadt-Ost,Arbeit,3.4,Auto,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,15:47,15:59,Innenstadt-Ost,Weststadt,Freizeit,5.1,Auto,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,18:33,19:18,Weststadt,Grötzingen,Erholung,2.9,Fahrrad,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,21:23,21:51,Grötzingen,Innenstadt-Ost,Arbeit,3.4,Fahrrad,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,04:31,05:16,Innenstadt-Ost,Oststadt,Begleitung,7.0,ÖPNV,nein
104,27,weiblich,Selbstständig,Paar ohne Kinder,Innenstadt-Ost,05:40,06:04,Oststadt,Durlach,Heimweg,4.1,Fahrrad,nein
105,36,männlich,Angestellt,alleinlebend,Oberreut,06:45,07:07,Grünwinkel,Weststadt,Erholung,1.9,Fahrrad,nein
105,36,männlich,Angestellt,alleinlebend,Oberreut,08:17,09:48,Weststadt,Innenstadt-West,Freizeit,2.9,ÖPNV,nein
105,36,männlich,Angestellt,alleinlebend,Oberreut,11:59,12:25,Innenstadt-West,Neureut,Schule/Uni,2.3,ÖPNV,nein
105,36,männlich,Angestellt,alleinlebend,Oberreut,20:23,20:42,Neureut,Oststadt,Heimweg,5.4,Auto,nein
105,36,männlich,Angestellt,alleinlebend,Oberreut,22:32,23:01,Oststadt,Grünwinkel,Heimweg,5.5,ÖPNV,nein
106,45,männlich,Schüler*in,Paar ohne Kinder,Rüppurr,08:22,07:21,Durlach,Neureut,Heimweg,4.8,ÖPNV,nein
106,45,männlich,Schüler*in,Paar ohne Kinder,Rüppurr,08:19,08:42,Neureut,Oststadt,Einkaufen,1.9,E-Scooter,nein
106,45,männlich,Schüler*in,Paar ohne Kinder,Rüppurr,09:45,10:25,Oststadt,Durlach,Heimweg,8.7,multimodal,ja
107,67,männlich,Student*in,Wohngemeinschaft,Oberreut,05:44,06:09,Mühlburg,Grünwinkel,Sport,3.0,Fahrrad,nein
107,67,männlich,Student*in,Wohngemeinschaft,Oberreut,08:58,07:44,Grünwinkel,Innenstadt-Ost,Heimweg,2.9,Fahrrad,nein
107,67,männlich,Student*in,Wohngemeinschaft,Oberreut,09:20,09:53,Innenstadt-Ost,Mühlburg,Heimweg,3.0,Fahrrad,nein
108,41,weiblich,Angestellt,Wohngemeinschaft,Knielingen,06:07,06:37,Innenstadt-West,Innenstadt-Ost,Schule/Uni,7.5,ÖPNV,nein
